Outlet_Id,Retail_Outlet,Zone,Town,Distributor,Route,Channel,Category,DSE,STL,Transaction_Date,Status
26867,Sunil Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 20:26:13,Active
26882,Sitaula Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-22 20:53:12,Active
26916,Shrestha Cold Store,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 20:20:20,Active
24108,Raju Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Rani 2,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-17 12:05:24,Active
26886,Sita Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 19:15:01,Active
26891,Santosh Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-08 21:19:17,Active
24255,Gupta kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Rani 2,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-17 10:23:23,Active
24138,Enamul Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Rani 2,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-17 10:46:39,Active
26904,Mahendra Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 20:20:20,Active
26907,Biru Tarkari Pasal,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-22 20:53:12,Active
26902,Pakhring Kirana Pasal,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 20:20:20,Active
26880,Bishnu Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 20:23:28,Active
26869,Uperati Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-02-04 23:01:07,Active
26829,Sakar Kirana Pasal,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 19:15:01,Active
26871,Mina Cosmetic,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-02-04 23:01:54,Active
26836,Chakrabahadur Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-22 20:53:12,Active
26828,Pradip Store,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 19:15:01,Active
26835,Bishal Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-02-04 23:03:01,Active
26827,Jenish Jenisha Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 16:51:56,Active
24124,Raju kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Rani 2,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-17 12:06:03,Active
23710,Sharma Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Rani 2,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-17 12:00:58,Active
23713,Sanjay Pan Pasal,East-1,Biratnagar,Horizon Distributors Biratnagar,Rani 2,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-17 06:46:42,Active
26900,Richa Cold Store,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 20:20:20,Active
26897,Pandhak Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-22 20:53:12,Active
26896,Niwas Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-05-06 20:20:21,Active
26918,Laxmi Ji Kirana,East-1,Dharan,Horizon Distributors Dharan,Sangpang Marg,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-22 20:53:12,Active
24151,Rita Kirana Pasal,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-04-25 20:41:13,Active
26310,Chandra kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-04-27 21:38:35,Active
26324,Rai kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 21:39:02,Active
26313,Didi ko pasal,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-03-02 22:06:38,Active
26308,Rasmita kirana centre,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-01-12 20:20:43,Active
26298,Durga Cold Store,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 21:39:03,Active
25146,Ms Cold Centre,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-04-13 19:46:36,Active
25152,Ajay Kirana pasal,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 21:39:02,Active
25166,Bhandari Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-18 10:56:19,Active
23606,Sapan Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
25171,Durga Kirana (closed),East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:39,Active
23610,Prakash Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
23694,Sangita Suppliers,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
25142,Nisha Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:37,Active
23614,Puspa Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
25136,Shrestha Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-04-13 19:46:36,Active
23620,Sweta Store,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
23562,Sagar Kirana Pasal,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
23552,Samip Cold Store,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
25120,Ganga Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:38,Active
23558,Bishranti Cold Store,East-1,Biratnagar,Horizon Distributors Biratnagar,Kanchanbari 1,Small A Traditional,Beauty,Saman Shrestha,Bishnu Raj Dhakal,2017-05-09 22:43:28,Active
25115,Susma Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:39,Active
25105,Sanam Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 21:39:03,Active
25103,Pathivara Cold,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:39,Active
25090,Bargachi Cold,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:40,Active
26740,Prasamsa Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-03-16 21:31:12,Active
26743,Susmita Tailors And Cosmetic,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:41,Active
26746,Sulav Kirana,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 20:07:42,Active
26429,Laxmi Store,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 21:39:03,Active
26481,Unique Cosmetic,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-05-11 16:13:37,Active
26426,Sita Cosmetic,East-1,Dharan,Horizon Distributors Dharan,Aada Road,Small A Traditional,Beauty,Tika Magar,Jeetendra Khadka,2017-03-30 21:41:03,Active
23772,Sirjana Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:27:37,Active
23774,Sahana Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:28:45,Active
23785,Bikram Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:29:37,Active
23783,Sambhu Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:31:05,Active
24004,Anjana Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-03-09 21:38:30,Active
23913,Riya Cosmetics,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:26:10,Active
25354,Ashish Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 09:18:05,Active
23894,Namaskar Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 08:17:42,Active
25351,Thapa Store,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-01 17:41:31,Active
25344,Anushka Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 09:18:54,Active
25341,Pawan Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-01 16:59:14,Active
23859,Hamro Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:34:38,Active
25338,Chaudhary Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-01 17:04:06,Active
23876,Dahal Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-04 17:23:58,Active
25334,Madhu Pasal,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-03-20 18:32:28,Active
24909,Bhandari Dudh Dairy,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 10:01:12,Active
23843,Sedai Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 08:06:52,Active
24011,Mina Cosmetics,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 08:04:57,Active
25300,Laxmi Kirana Suppliers,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-03-20 16:27:30,Active
25304,Tara Cosmetics,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 10:40:55,Active
25313,Sapana Store,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-02-20 21:57:50,Active
25318,Sharmila Store,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 09:46:08,Active
25320,Muna Store,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-04-03 20:02:05,Active
25324,Radha Krishan Pasal,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-02-06 17:01:40,Active
24917,Usha Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 09:36:13,Active
23835,Shridhi Binayk Fruit And Gernal Store,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-04-20 18:23:03,Active
29604,Bishesa Varieties,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-04-25 16:54:30,Active
24922,Raj Marga Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-04-17 16:35:38,Active
24905,Siddhi Sai Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 08:53:59,Active
24928,Siddhi Binayak Gift House,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 08:52:05,Active
24890,Bhandari Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-01 17:37:47,Active
24066,Jalpa Devi Fruit And Cold Center,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 11:03:31,Active
24950,Bhojpure Kirana Pasal,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 08:59:15,Active
24963,Reshma Kirana Store,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-05-22 08:44:25,Active
24970,Sangita Cosmetics,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-03-20 19:04:21,Active
25001,Dahal Kirana,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-03-20 19:34:41,Active
25004,Gajmer Kirana Pasal,East-1,Itahari,New Horizon Distributors Itahari,Subedanagar To Gaishar,Small A Traditional,Beauty,Bikesh Ojha,Bishnu Shrestha,2017-03-06 20:17:36,Active
23906,Rani Cosmetic,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:31:55,Active
29529,Rajesh Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-05-09 20:28:20,Active
24100,Biswas Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 07:08:12,Active
23914,Unique Cosmetic,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 06:53:02,Active
29511,Jasawal Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-04-25 17:16:39,Active
24023,Baba Laxmi Traders,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 11:18:30,Active
24077,Shridhi Binayak Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-05-18 12:35:39,Active
29516,Aasha Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-02-07 17:57:31,Active
29542,Bijaya Kirana Pasal,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-02-07 18:18:40,Active
24024,Shrestha Kirana,East-1,Biratnagar,Horizon Distributors Biratnagar,Puspalal Chowk,Small A Traditional,Beauty,Anil Rai,Bishnu Raj Dhakal,2017-03-09 21:50:19,Active
29551,Smriti Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-05-16 07:14:34,Active
29562,Manish Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-04-25 18:48:46,Active
29555,Rohan Store,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Large A Traditional,Traditional,Prem Pathak,Bhanu Giri,2017-05-16 07:36:46,Active
29567,Ranta Kirana Pasal,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Large A Traditional,Traditional,Prem Pathak,Bhanu Giri,2017-04-11 17:40:31,Active
29577,Suraj Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Large A Traditional,Traditional,Prem Pathak,Bhanu Giri,2017-05-09 19:30:12,Active
29573,Suresh Trade Link,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Large A Traditional,Traditional,Prem Pathak,Bhanu Giri,2017-05-09 19:53:21,Active
29611,Rajesh Kirana Pasal,East-1,Birtamode,Horizon Distributors Birtamod,Birta Bazar,Medium Traditional,Mini Mart,Prem Pathak,Bhanu Giri,2017-05-16 08:53:17,Active
25281,Dhakal Kirana,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-30 20:20:01,Active
25278,Asphin Beauty Parlour,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-30 19:40:53,Active
25254,Suvakamana Kirana Store,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-02-26 21:40:03,Active
25245,Hari Store,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-03-19 18:05:42,Active
25242,Nir Store,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-30 19:48:39,Active
25239,Dahal Kirana,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-30 19:04:41,Active
25463,Chauhan Pasal,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-30 19:00:19,Active
25466,Rabin Store,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-16 20:21:22,Active
25467,Chaudhary Kirana,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2016-11-20 19:28:35,Active
24863,Karki Store,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-30 20:40:45,Active
24847,Roman Kirana,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-30 15:46:10,Active
26703,Welcome Kirana,East-1,Dharan,Horizon Distributors Dharan,Sukra Path,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-04-29 21:15:29,Active
24843,Shrestha Kirana,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-04-16 17:39:00,Active
26698,Suhana Cold Store,East-1,Dharan,Horizon Distributors Dharan,Sukra Path,Small A Traditional,Beauty,Amit Rana,Jeetendra Khadka,2017-01-14 19:10:16,Active
24835,Gtr Traders,East-1,Itahari,New Horizon Distributors Itahari,Pashupati Marg,Small A Traditional,Beauty,Khosh Raj Ghimire,Bishnu Shrestha,2017-02-26 19:57:33,Active
